station_id,lon,lat
SMAP-528,91.77904564315645,31.82235785034557
SMAP-529,91.78941908713986,31.82235785034557
SMAP-530,91.79979253112327,31.82235785034557
SMAP-531,91.81016597510667,31.82235785034557
SMAP-532,91.82053941909008,31.82235785034557
SMAP-533,91.83091286307348,31.82235785034557
SMAP-534,91.84128630705689,31.82235785034557
SMAP-535,91.8516597510403,31.82235785034557
SMAP-536,91.8620331950237,31.82235785034557
SMAP-537,91.87240663900711,31.82235785034557
SMAP-538,91.8827800829905,31.82235785034557
SMAP-539,91.8931535269739,31.82235785034557
SMAP-540,91.90352697095732,31.82235785034557
SMAP-541,91.91390041494071,31.82235785034557
SMAP-542,91.92427385892411,31.82235785034557
SMAP-543,91.9346473029075,31.82235785034557
SMAP-544,91.9450207468909,31.82235785034557
SMAP-545,91.95539419087432,31.82235785034557
SMAP-546,91.9657676348577,31.82235785034557
SMAP-547,91.97614107884111,31.82235785034557
SMAP-548,91.9865145228245,31.82235785034557
SMAP-549,91.99688796680792,31.82235785034557
SMAP-550,92.00726141079133,31.82235785034557
SMAP-551,92.01763485477473,31.82235785034557
SMAP-552,92.02800829875814,31.82235785034557
SMAP-553,92.03838174274154,31.82235785034557
SMAP-554,92.04875518672495,31.82235785034557
SMAP-555,92.05912863070836,31.82235785034557
SMAP-556,92.06950207469175,31.82235785034557
SMAP-557,92.07987551867517,31.82235785034557
SMAP-558,92.09024896265855,31.82235785034557
SMAP-559,92.10062240664196,31.82235785034557
SMAP-560,92.11099585062534,31.82235785034557
SMAP-561,92.12136929460875,31.82235785034557
SMAP-562,92.13174273859217,31.82235785034557
SMAP-563,92.14211618257556,31.82235785034557
SMAP-564,92.15248962655897,31.82235785034557
SMAP-565,92.16286307054237,31.82235785034557
SMAP-566,92.17323651452577,31.82235785034557
SMAP-567,92.18360995850917,31.82235785034557
SMAP-568,92.19398340249256,31.82235785034557
SMAP-569,92.20435684647597,31.82235785034557
SMAP-570,92.21473029045937,31.82235785034557
SMAP-571,92.22510373444278,31.82235785034557
SMAP-572,92.2354771784262,31.82235785034557
SMAP-573,92.24585062240959,31.82235785034557
SMAP-574,92.256224066393,31.82235785034557
SMAP-575,92.26659751037641,31.82235785034557
SMAP-576,92.27697095435981,31.82235785034557
SMAP-577,92.28734439834318,31.82235785034557
SMAP-578,92.29771784232659,31.82235785034557
SMAP-579,92.30809128631,31.82235785034557
SMAP-580,92.3184647302934,31.82235785034557
SMAP-581,92.32883817427681,31.82235785034557
SMAP-582,92.33921161826022,31.82235785034557
SMAP-583,92.34958506224362,31.82235785034557
SMAP-584,92.35995850622703,31.82235785034557
SMAP-585,92.37033195021043,31.82235785034557
SMAP-586,92.38070539419382,31.82235785034557
SMAP-587,92.39107883817722,31.82235785034557
SMAP-588,92.40145228216062,31.82235785034557
SMAP-589,92.41182572614403,31.82235785034557
SMAP-590,92.42219917012743,31.82235785034557
SMAP-591,92.43257261411084,31.82235785034557
SMAP-592,92.44294605809425,31.82235785034557
SMAP-593,91.68568464730585,31.813159066315478
SMAP-594,91.69605809128926,31.813159066315478
SMAP-595,91.70643153527266,31.813159066315478
SMAP-596,91.71680497925605,31.813159066315478
SMAP-597,91.72717842323947,31.813159066315478
SMAP-598,91.73755186722286,31.813159066315478
SMAP-599,91.74792531120627,31.813159066315478
SMAP-600,91.75829875518967,31.813159066315478
SMAP-601,91.76867219917305,31.813159066315478
SMAP-602,91.77904564315645,31.813159066315478
SMAP-603,91.78941908713986,31.813159066315478
SMAP-604,91.79979253112327,31.813159066315478
SMAP-605,91.81016597510667,31.813159066315478
SMAP-606,91.82053941909008,31.813159066315478
